0 0 25.7083
0.01 0 26.3533
0.02 0 25.1899
0.03 0 24.2609
0.04 0 23.6498
0.05 0 23.2977
0.06 0 23.1325
0.07 0 23.0862
0.08 0 23.1315
0.09 0 23.2949
0.1 0 23.6414
0.11 0 24.2741
0.12 0 25.1991
0.13 0 26.3436
0.14 0 25.7083

0 0.00333333 58.0989
0.01 0.00333333 107.452
0.02 0.00333333 91.356
0.03 0.00333333 79.1333
0.04 0.00333333 72.2455
0.05 0.00333333 69.2473
0.06 0.00333333 68.4444
0.07 0.00333333 68.4001
0.08 0.00333333 68.4346
0.09 0.00333333 69.193
0.1 0.00333333 72.0803
0.11 0.00333333 78.8605
0.12 0.00333333 91.1453
0.13 0.00333333 106.957
0.14 0.00333333 58.1086

0 0.00666667 55.7612
0.01 0.00666667 106.854
0.02 0.00666667 90.757
0.03 0.00666667 80.9364
0.04 0.00666667 77.901
0.05 0.00666667 78.9539
0.06 0.00666667 80.886
0.07 0.00666667 81.86
0.08 0.00666667 80.9376
0.09 0.00666667 79.0047
0.1 0.00666667 77.8598
0.11 0.00666667 80.7034
0.12 0.00666667 90.5026
0.13 0.00666667 106.348
0.14 0.00666667 55.7694

0 0.01 50.3417
0.01 0.01 94.3586
0.02 0.01 82.5704
0.03 0.01 79.0801
0.04 0.01 82.4776
0.05 0.01 88.5333
0.06 0.01 93.5285
0.07 0.01 95.398
0.08 0.01 93.6556
0.09 0.01 88.7286
0.1 0.01 82.6428
0.11 0.01 79.0561
0.12 0.01 82.2873
0.13 0.01 93.9278
0.14 0.01 50.3281

0 0.0133333 45.986
0.01 0.0133333 85.072
0.02 0.0133333 78.7269
0.03 0.0133333 81.9643
0.04 0.0133333 91.1661
0.05 0.0133333 101.308
0.06 0.0133333 107.927
0.07 0.0133333 110.073
0.08 0.0133333 107.907
0.09 0.0133333 101.402
0.1 0.0133333 91.436
0.11 0.0133333 82.1643
0.12 0.0133333 78.6405
0.13 0.0133333 84.7421
0.14 0.0133333 45.9805

0 0.0166667 43.3363
0.01 0.0166667 80.0218
0.02 0.0166667 78.8622
0.03 0.0166667 87.4401
0.04 0.0166667 100.971
0.05 0.0166667 112.394
0.06 0.0166667 117.86
0.07 0.0166667 118.494
0.08 0.0166667 117.887
0.09 0.0166667 112.367
0.1 0.0166667 101.091
0.11 0.0166667 87.7393
0.12 0.0166667 78.9572
0.13 0.0166667 79.8065
0.14 0.0166667 43.3146

0 0.02 41.8643
0.01 0.02 77.9291
0.02 0.02 80.2246
0.03 0.02 92.2859
0.04 0.02 107.74
0.05 0.02 118.494
0.06 0.02 119.433
0.07 0.02 115.339
0.08 0.02 119.442
0.09 0.02 118.521
0.1 0.02 107.789
0.11 0.02 92.4883
0.12 0.02 80.4282
0.13 0.02 77.8266
0.14 0.02 41.844

0 0.0233333 41.4037
0.01 0.0233333 77.3629
0.02 0.0233333 80.868
0.03 0.0233333 93.8001
0.04 0.0233333 109.598
0.05 0.0233333 119.352
0.06 0.0233333 116.598
0.07 0.0233333 104.389
0.08 0.0233333 116.645
0.09 0.0233333 119.372
0.1 0.0233333 109.621
0.11 0.0233333 93.9815
0.12 0.0233333 81.1035
0.13 0.0233333 77.3021
0.14 0.0233333 41.3807

0 0.0266667 41.4481
0.01 0.0266667 75.8518
0.02 0.0266667 77.3638
0.03 0.0266667 87.8506
0.04 0.0266667 102.537
0.05 0.0266667 112.91
0.06 0.0266667 113.743
0.07 0.0266667 109.841
0.08 0.0266667 113.755
0.09 0.0266667 112.851
0.1 0.0266667 102.564
0.11 0.0266667 88.0675
0.12 0.0266667 77.5816
0.13 0.0266667 75.4976
0.14 0.0266667 41.4356

0 0.03 39.9997
0.01 0.03 51.8667
0.02 0.03 58.7297
0.03 0.03 75.2972
0.04 0.03 91.8238
0.05 0.03 102.121
